051YBY140803163001
0140803163012 2014-08-03 16:30:12 BTM
LUDIAN EARTHQUAKE, LUDIAN,CHN
EPICENTER  27.110N 103.330E DEPTH 10 KM
MAGNITUDE  6.6(Ms)
STATION: 51YBY 29.000N 104.599E
SITE CONDITION: ROCK
INSTRUMENT TYPE: ETNA/ES-T
OBSERVING POINT: GROUND
COMP. EW
UNCORRECTED ACCELERATION          UNIT: CM/SEC/SEC
NO. OF POINTS:  8600  EQUALLY SPACED INTERVALS OF:  0.005  SEC
PEAK VALUE:    1.891   AT   20.86 SEC    DURATION:  43 SEC
PRE-EVENT TIME:  20  SEC  RECORDER TIME:  2014-08-3 16:31:05.000 BTM
CSMNC

 3.268316E-1  3.722063E-1  3.651895E-1  3.216864E-1  3.174760E-1  2.837963E-1  2.519876E-1  2.183080E-1 
 1.462696E-1  6.534410E-2 -5.758046E-3 -8.060204E-2 -1.648016E-1 -2.223384E-1 -2.672455E-1 -3.056025E-1 
-3.406864E-1 -3.654782E-1 -3.579943E-1 -3.336694E-1 -3.037316E-1 -2.686487E-1 -2.045626E-1 -1.432840E-1 
-8.153741E-2 -8.564344E-3  4.850467E-2  1.153963E-1  1.659162E-1  2.164361E-1  2.664883E-1  2.749085E-1 
 2.697633E-1  2.496489E-1  2.019354E-1  1.476736E-1  9.387869E-2  2.885802E-2 -4.832559E-2 -1.292511E-1 
-2.087732E-1 -2.840850E-1 -3.355403E-1 -3.907385E-1 -4.543559E-1 -4.866323E-1 -4.969234E-1 -4.880364E-1 
-4.814873E-1 -4.669857E-1 -4.136593E-1 -3.654782E-1 -3.425573E-1 -3.074744E-1 -2.681809E-1 -2.284198E-1 
-1.895943E-1 -1.517042E-1 -9.276406E-2 -5.534244E-2 -2.072655E-2  1.529193E-2  2.792246E-2  4.569745E-2 
 6.019891E-2  7.329649E-2  7.002223E-2  5.131114E-2  3.166450E-2  1.014675E-2 -4.822491E-3 -3.008210E-2 
-6.563354E-2 -8.387612E-2 -8.013427E-2 -9.510277E-2 -1.082011E-1 -1.002487E-1 -9.463499E-2 -7.826333E-2 
