053QJT140803163001
0140803163012 2014-08-03 16:30:12 BTM
LUDIAN EARTHQUAKE, LUDIAN,CHN
EPICENTER  27.110N 103.330E DEPTH 10 KM
MAGNITUDE  6.6(Ms)
STATION: 53QJT 26.899N 102.900E
SITE CONDITION: ROCK
INSTRUMENT TYPE: ETNA/SLJ-100
OBSERVING POINT: CAVE
COMP. EW
UNCORRECTED ACCELERATION          UNIT: CM/SEC/SEC
NO. OF POINTS:  13800  EQUALLY SPACED INTERVALS OF:  0.005  SEC
PEAK VALUE:    24.770   AT   26.69 SEC    DURATION:  69 SEC
PRE-EVENT TIME:  20  SEC  RECORDER TIME:  2014-08-3 16:30:03.000 BTM
CSMNC

-5.125816E-3  1.498861E-2  3.089303E-2  2.153749E-2 -6.996925E-3 -1.448136E-2 -3.254707E-3  9.843057E-3 
-5.125816E-3  2.826398E-3  1.732822E-2 -5.593593E-3  1.890843E-3 -6.529147E-3  3.761952E-3  3.042526E-2 
-8.400256E-3 -2.290062E-2  1.311750E-2  1.452083E-2 -2.477246E-2 -1.682025E-2  2.826398E-3 -4.658038E-3 
 1.826305E-2  1.592416E-2  2.826398E-3  1.779527E-2 -9.803588E-3 -2.149802E-2 -4.190261E-3 -9.335810E-3 
-4.480429E-4 -1.494914E-2  3.761952E-3  2.013416E-2 -5.593593E-3  4.697507E-3 -5.593593E-3  1.358528E-2 
 9.552889E-4 -1.494914E-2  4.697507E-3 -3.254707E-3  9.375280E-3 -1.494914E-2  1.592416E-2  2.808637E-2 
 1.124639E-2  1.498861E-2 -1.214247E-2  2.060193E-2  1.973435E-5 -2.524024E-2  1.218194E-2  7.971948E-3 
 1.973435E-5  1.545638E-2  7.035662E-3  5.633061E-3  1.124639E-2 -8.400256E-3 -4.190261E-3  8.907503E-3 
 9.552889E-4 -8.400256E-3  2.358621E-3  4.697507E-3  6.568616E-3  1.218194E-2  1.405305E-2  8.439725E-3 
 4.875116E-4  5.633061E-3 -6.061370E-3  4.875116E-4  1.890843E-3 -7.464702E-3 -3.722484E-3  8.907503E-3 
 6.568616E-3  7.971948E-3  1.452083E-2 -7.932479E-3  4.875116E-4 -9.158201E-4  3.294175E-3  1.171417E-2 
-9.335810E-3 -7.932479E-3  2.948970E-2  1.966638E-2 -1.027136E-2  1.358528E-2 -1.214247E-2  1.124639E-2 
 6.568616E-3 -2.617579E-2  2.668304E-2  3.761952E-3 -1.588469E-2 -5.593593E-3  1.639194E-2  1.779527E-2 
-8.400256E-3  9.375280E-3  1.077861E-2 -4.480429E-4 -5.125816E-3 -1.383597E-3 -8.400256E-3  3.294175E-3 
 9.843057E-3 -7.464702E-3  1.171417E-2  1.311750E-2 -1.261025E-2 -3.254707E-3  2.153749E-2 -4.658038E-3 
-1.822358E-2  1.218194E-2  1.171417E-2  1.077861E-2  1.264972E-2 -3.722484E-3  8.907503E-3  1.966638E-2 
-4.658038E-3 -9.158201E-4  4.875116E-4 -1.383597E-3  2.294082E-2 -5.125816E-3  3.294175E-3  2.574748E-2 
-8.868033E-3  5.633061E-3  8.907503E-3 -2.786198E-3 -4.658038E-3 -1.307876E-2 -4.658038E-3  9.552889E-4 
 1.973435E-5 -1.775580E-2  1.405305E-2  2.902192E-2 -1.214247E-2 -1.775580E-2 -1.588469E-2 -6.529147E-3 
-1.354581E-2 -1.635247E-2 -1.307876E-2  2.358621E-3  9.843057E-3 -3.506356E-2  1.973435E-5  1.264972E-2 
-3.038579E-2  9.552889E-4  1.423066E-3  1.890843E-3  3.276414E-2 -8.400256E-3 -1.167470E-2  2.574748E-2 
-1.962691E-2 -1.682025E-2  1.358528E-2  1.890843E-3  1.124639E-2  3.294175E-3  1.077861E-2  7.035662E-3 
-1.261025E-2  1.973435E-5  1.873082E-2  1.973435E-5 -5.125816E-3  2.200527E-2 -9.158201E-4  1.171417E-2 
 1.124639E-2  4.697507E-3  2.434415E-2  7.035662E-3 -3.254707E-3 -1.354581E-2  7.035662E-3  1.171417E-2 
 4.229730E-3  1.639194E-2  7.971948E-3 -5.125816E-3  5.633061E-3 -2.319152E-3 -8.400256E-3  2.387637E-2 
 9.552889E-4  5.633061E-3  3.650636E-2  1.423066E-3 -1.027136E-2  1.423066E-3 -6.996925E-3 -1.383597E-3 
